Category;Category:Subcategory;Category:Subcategory:Model;D4+Date;Orders;Sales
Accessories;Tires and Tubes;Mountain Tire Tube;8/18/2003;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;8/19/2003;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;8/20/2003;13;64,87
Accessories;Tires and Tubes;Mountain Tire Tube;8/21/2003;11;54,89
Accessories;Tires and Tubes;Mountain Tire Tube;8/22/2003;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;8/23/2003;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;8/24/2003;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;8/25/2003;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;8/26/2003;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;8/27/2003;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;8/28/2003;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;8/29/2003;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;8/30/2003;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;8/31/2003;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;9/1/2003;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;9/2/2003;13;64,87
Accessories;Tires and Tubes;Mountain Tire Tube;9/3/2003;3;14,97
Accessories;Tires and Tubes;Mountain Tire Tube;9/4/2003;3;14,97
Accessories;Tires and Tubes;Mountain Tire Tube;9/5/2003;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;9/6/2003;12;59,88
Accessories;Tires and Tubes;Mountain Tire Tube;9/7/2003;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;9/8/2003;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;9/9/2003;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;9/10/2003;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;9/11/2003;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;9/12/2003;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;9/13/2003;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;9/14/2003;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;9/15/2003;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;9/16/2003;11;54,89
Accessories;Tires and Tubes;Mountain Tire Tube;9/17/2003;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;9/18/2003;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;9/19/2003;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;9/20/2003;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;9/21/2003;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;9/22/2003;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;9/23/2003;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;9/24/2003;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;9/25/2003;12;59,88
Accessories;Tires and Tubes;Mountain Tire Tube;9/26/2003;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;9/27/2003;11;54,89
Accessories;Tires and Tubes;Mountain Tire Tube;9/28/2003;4;19,96
Accessories;Tires and Tubes;Mountain Tire Tube;9/29/2003;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;9/30/2003;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;10/1/2003;11;54,89
Accessories;Tires and Tubes;Mountain Tire Tube;10/2/2003;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;10/3/2003;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;10/4/2003;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;10/5/2003;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;10/6/2003;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;10/7/2003;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;10/8/2003;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;10/9/2003;13;64,87
Accessories;Tires and Tubes;Mountain Tire Tube;10/10/2003;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;10/11/2003;4;19,96
Accessories;Tires and Tubes;Mountain Tire Tube;10/12/2003;11;54,89
Accessories;Tires and Tubes;Mountain Tire Tube;10/13/2003;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;10/14/2003;15;74,85
Accessories;Tires and Tubes;Mountain Tire Tube;10/15/2003;13;64,87
Accessories;Tires and Tubes;Mountain Tire Tube;10/16/2003;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;10/17/2003;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;10/18/2003;15;74,85
Accessories;Tires and Tubes;Mountain Tire Tube;10/19/2003;12;59,88
Accessories;Tires and Tubes;Mountain Tire Tube;10/20/2003;14;69,86
Accessories;Tires and Tubes;Mountain Tire Tube;10/21/2003;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;10/22/2003;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;10/23/2003;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;10/24/2003;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;10/25/2003;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;10/26/2003;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;10/27/2003;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;10/28/2003;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;10/29/2003;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;10/30/2003;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;10/31/2003;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;11/1/2003;12;59,88
Accessories;Tires and Tubes;Mountain Tire Tube;11/2/2003;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;11/3/2003;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;11/4/2003;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;11/5/2003;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;11/6/2003;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;11/7/2003;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;11/8/2003;3;14,97
Accessories;Tires and Tubes;Mountain Tire Tube;11/9/2003;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;11/10/2003;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;11/11/2003;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;11/12/2003;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;11/13/2003;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;11/14/2003;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;11/15/2003;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;11/16/2003;11;54,89
Accessories;Tires and Tubes;Mountain Tire Tube;11/17/2003;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;11/18/2003;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;11/19/2003;11;54,89
Accessories;Tires and Tubes;Mountain Tire Tube;11/20/2003;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;11/21/2003;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;11/22/2003;12;59,88
Accessories;Tires and Tubes;Mountain Tire Tube;11/23/2003;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;11/24/2003;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;11/25/2003;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;11/26/2003;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;11/27/2003;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;11/28/2003;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;11/29/2003;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;11/30/2003;13;64,87
Accessories;Tires and Tubes;Mountain Tire Tube;12/1/2003;12;59,88
Accessories;Tires and Tubes;Mountain Tire Tube;12/2/2003;2;9,98
Accessories;Tires and Tubes;Mountain Tire Tube;12/3/2003;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;12/4/2003;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;12/5/2003;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;12/6/2003;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;12/7/2003;4;19,96
Accessories;Tires and Tubes;Mountain Tire Tube;12/8/2003;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;12/9/2003;12;59,88
Accessories;Tires and Tubes;Mountain Tire Tube;12/10/2003;13;64,87
Accessories;Tires and Tubes;Mountain Tire Tube;12/11/2003;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;12/12/2003;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;12/13/2003;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;12/14/2003;11;54,89
Accessories;Tires and Tubes;Mountain Tire Tube;12/15/2003;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;12/16/2003;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;12/17/2003;11;54,89
Accessories;Tires and Tubes;Mountain Tire Tube;12/18/2003;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;12/19/2003;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;12/20/2003;12;59,88
Accessories;Tires and Tubes;Mountain Tire Tube;12/21/2003;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;12/22/2003;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;12/23/2003;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;12/24/2003;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;12/25/2003;16;79,84
Accessories;Tires and Tubes;Mountain Tire Tube;12/26/2003;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;12/27/2003;12;59,88
Accessories;Tires and Tubes;Mountain Tire Tube;12/28/2003;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;12/29/2003;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;12/30/2003;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;12/31/2003;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;1/1/2004;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;1/2/2004;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;1/3/2004;3;14,97
Accessories;Tires and Tubes;Mountain Tire Tube;1/4/2004;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;1/5/2004;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;1/6/2004;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;1/7/2004;11;54,89
Accessories;Tires and Tubes;Mountain Tire Tube;1/8/2004;4;19,96
Accessories;Tires and Tubes;Mountain Tire Tube;1/9/2004;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;1/10/2004;15;74,85
Accessories;Tires and Tubes;Mountain Tire Tube;1/11/2004;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;1/12/2004;16;79,84
Accessories;Tires and Tubes;Mountain Tire Tube;1/13/2004;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;1/14/2004;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;1/15/2004;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;1/16/2004;11;54,89
Accessories;Tires and Tubes;Mountain Tire Tube;1/17/2004;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;1/18/2004;12;59,88
Accessories;Tires and Tubes;Mountain Tire Tube;1/19/2004;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;1/20/2004;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;1/21/2004;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;1/22/2004;17;84,83
Accessories;Tires and Tubes;Mountain Tire Tube;1/23/2004;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;1/24/2004;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;1/25/2004;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;1/26/2004;12;59,88
Accessories;Tires and Tubes;Mountain Tire Tube;1/27/2004;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;1/28/2004;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;1/29/2004;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;1/30/2004;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;1/31/2004;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;2/1/2004;12;59,88
Accessories;Tires and Tubes;Mountain Tire Tube;2/2/2004;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;2/3/2004;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;2/4/2004;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;2/5/2004;16;79,84
Accessories;Tires and Tubes;Mountain Tire Tube;2/6/2004;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;2/7/2004;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;2/8/2004;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;2/9/2004;11;54,89
Accessories;Tires and Tubes;Mountain Tire Tube;2/10/2004;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;2/11/2004;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;2/12/2004;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;2/13/2004;13;64,87
Accessories;Tires and Tubes;Mountain Tire Tube;2/14/2004;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;2/15/2004;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;2/16/2004;4;19,96
Accessories;Tires and Tubes;Mountain Tire Tube;2/17/2004;11;54,89
Accessories;Tires and Tubes;Mountain Tire Tube;2/18/2004;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;2/19/2004;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;2/20/2004;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;2/21/2004;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;2/22/2004;11;54,89
Accessories;Tires and Tubes;Mountain Tire Tube;2/23/2004;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;2/24/2004;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;2/25/2004;11;54,89
Accessories;Tires and Tubes;Mountain Tire Tube;2/26/2004;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;2/27/2004;2;9,98
Accessories;Tires and Tubes;Mountain Tire Tube;2/28/2004;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;2/29/2004;14;69,86
Accessories;Tires and Tubes;Mountain Tire Tube;3/1/2004;11;54,89
Accessories;Tires and Tubes;Mountain Tire Tube;3/2/2004;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;3/3/2004;17;84,83
Accessories;Tires and Tubes;Mountain Tire Tube;3/4/2004;12;59,88
Accessories;Tires and Tubes;Mountain Tire Tube;3/5/2004;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;3/6/2004;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;3/7/2004;1;4,99
Accessories;Tires and Tubes;Mountain Tire Tube;3/8/2004;4;19,96
Accessories;Tires and Tubes;Mountain Tire Tube;3/9/2004;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;3/10/2004;15;74,85
Accessories;Tires and Tubes;Mountain Tire Tube;3/11/2004;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;3/12/2004;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;3/13/2004;3;14,97
Accessories;Tires and Tubes;Mountain Tire Tube;3/14/2004;4;19,96
Accessories;Tires and Tubes;Mountain Tire Tube;3/15/2004;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;3/16/2004;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;3/17/2004;11;54,89
Accessories;Tires and Tubes;Mountain Tire Tube;3/18/2004;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;3/19/2004;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;3/20/2004;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;3/21/2004;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;3/22/2004;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;3/23/2004;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;3/24/2004;12;59,88
Accessories;Tires and Tubes;Mountain Tire Tube;3/25/2004;13;64,87
Accessories;Tires and Tubes;Mountain Tire Tube;3/26/2004;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;3/27/2004;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;3/28/2004;4;19,96
Accessories;Tires and Tubes;Mountain Tire Tube;3/29/2004;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;3/30/2004;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;3/31/2004;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;4/1/2004;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;4/2/2004;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;4/3/2004;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;4/4/2004;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;4/5/2004;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;4/6/2004;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;4/7/2004;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;4/8/2004;16;79,84
Accessories;Tires and Tubes;Mountain Tire Tube;4/9/2004;15;74,85
Accessories;Tires and Tubes;Mountain Tire Tube;4/10/2004;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;4/11/2004;15;74,85
Accessories;Tires and Tubes;Mountain Tire Tube;4/12/2004;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;4/13/2004;12;59,88
Accessories;Tires and Tubes;Mountain Tire Tube;4/14/2004;11;54,89
Accessories;Tires and Tubes;Mountain Tire Tube;4/15/2004;17;84,83
Accessories;Tires and Tubes;Mountain Tire Tube;4/16/2004;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;4/17/2004;4;19,96
Accessories;Tires and Tubes;Mountain Tire Tube;4/18/2004;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;4/19/2004;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;4/20/2004;13;64,87
Accessories;Tires and Tubes;Mountain Tire Tube;4/21/2004;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;4/22/2004;12;59,88
Accessories;Tires and Tubes;Mountain Tire Tube;4/23/2004;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;4/24/2004;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;4/25/2004;4;19,96
Accessories;Tires and Tubes;Mountain Tire Tube;4/26/2004;16;79,84
Accessories;Tires and Tubes;Mountain Tire Tube;4/27/2004;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;4/28/2004;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;4/29/2004;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;4/30/2004;11;54,89
Accessories;Tires and Tubes;Mountain Tire Tube;5/1/2004;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;5/2/2004;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;5/3/2004;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;5/4/2004;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;5/5/2004;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;5/6/2004;12;59,88
Accessories;Tires and Tubes;Mountain Tire Tube;5/7/2004;4;19,96
Accessories;Tires and Tubes;Mountain Tire Tube;5/8/2004;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;5/9/2004;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;5/10/2004;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;5/11/2004;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;5/12/2004;13;64,87
Accessories;Tires and Tubes;Mountain Tire Tube;5/13/2004;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;5/14/2004;14;69,86
Accessories;Tires and Tubes;Mountain Tire Tube;5/15/2004;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;5/16/2004;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;5/17/2004;13;64,87
Accessories;Tires and Tubes;Mountain Tire Tube;5/18/2004;11;54,89
Accessories;Tires and Tubes;Mountain Tire Tube;5/19/2004;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;5/20/2004;14;69,86
Accessories;Tires and Tubes;Mountain Tire Tube;5/21/2004;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;5/22/2004;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;5/23/2004;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;5/24/2004;15;74,85
Accessories;Tires and Tubes;Mountain Tire Tube;5/25/2004;11;54,89
Accessories;Tires and Tubes;Mountain Tire Tube;5/26/2004;11;54,89
Accessories;Tires and Tubes;Mountain Tire Tube;5/27/2004;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;5/28/2004;11;54,89
Accessories;Tires and Tubes;Mountain Tire Tube;5/29/2004;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;5/30/2004;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;5/31/2004;2;9,98
Accessories;Tires and Tubes;Mountain Tire Tube;6/1/2004;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;6/2/2004;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;6/3/2004;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;6/4/2004;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;6/5/2004;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;6/6/2004;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;6/7/2004;11;54,89
Accessories;Tires and Tubes;Mountain Tire Tube;6/8/2004;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;6/9/2004;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;6/10/2004;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;6/11/2004;11;54,89
Accessories;Tires and Tubes;Mountain Tire Tube;6/12/2004;11;54,89
Accessories;Tires and Tubes;Mountain Tire Tube;6/13/2004;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;6/14/2004;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;6/15/2004;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;6/16/2004;7;34,93
Accessories;Tires and Tubes;Mountain Tire Tube;6/17/2004;8;39,92
Accessories;Tires and Tubes;Mountain Tire Tube;6/18/2004;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;6/19/2004;13;64,87
Accessories;Tires and Tubes;Mountain Tire Tube;6/20/2004;18;89,82
Accessories;Tires and Tubes;Mountain Tire Tube;6/21/2004;15;74,85
Accessories;Tires and Tubes;Mountain Tire Tube;6/22/2004;9;44,91
Accessories;Tires and Tubes;Mountain Tire Tube;6/23/2004;11;54,89
Accessories;Tires and Tubes;Mountain Tire Tube;6/24/2004;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;6/25/2004;5;24,95
Accessories;Tires and Tubes;Mountain Tire Tube;6/26/2004;16;79,84
Accessories;Tires and Tubes;Mountain Tire Tube;6/27/2004;10;49,9
Accessories;Tires and Tubes;Mountain Tire Tube;6/28/2004;6;29,94
Accessories;Tires and Tubes;Mountain Tire Tube;6/29/2004;12;59,88
Accessories;Tires and Tubes;Mountain Tire Tube;6/30/2004;12;59,88
